output_state,experiment,diagnosis
xx,12521654694990941_micro_set1_APL_v1,OOM
ok,109299365727393100_micro_set0_PLK_v1,success
ok,71858225155548852_micro_set1_RSICB_v1,success
ok,128587377915584413_micro_set0_FLW_v1,success
ok,125349430224993436_micro_set2_MD_6_v1,success
ok,125458854068468542_micro_set2_MD_6_v1,success
xx,71874062747219050_micro_set0_TEX_v1,batch_size>dataset_size
ok,12607950538830433_micro_set0_RESISC_v1,success
xx,71896492363084703_micro_set2_ACT_410_v1,batch_size>dataset_size
ok,126209688078543762_micro_set1_INS_2_v1,success
xx,7197722651300937_micro_set1_PLT_NET_v1,OOM
ok,123676199220634326_micro_set1_PLT_NET_v1,success
ok,126296526384966355_micro_set1_MED_LF_v1,success
xx,71997577765466470_micro_set1_PNU_v1,batch_size>dataset_size
ok,109354600626414545_micro_set2_TEX_ALOT_v1,success
xx,72059947504773110_micro_set2_PRT_v1,OOM
ok,7242157021004310_micro_set0_FLW_v1,success
ok,128657711457735084_micro_set2_PRT_v1,success
ok,72626961239536706_micro_set1_RSICB_v1,success
ok,12673814981671179_micro_set2_TEX_ALOT_v1,success
xx,124408292695711919_micro_set2_FNG_v1,batch_size>dataset_size
xx,72900938829250971_micro_set0_PLT_VIL_v1,OOM
ok,123951419323691858_micro_set2_TEX_ALOT_v1,success
ok,11882841800687645_micro_set1_MED_LF_v1,success
xx,72986754713768390_micro_set1_PNU_v1,OOM
xx,73284155284169507_micro_set1_MD_5_BIS_v1,AMP
xx,73046967885980982_micro_set2_ACT_410_v1,OOM
ok,73546278645881369_micro_set1_APL_v1,success
ok,128736502967244969_micro_set2_ACT_410_v1,success
ok,12223446697176526_micro_set1_APL_v1,success
xx,73630452581299695_micro_set1_APL_v1,diverged
ok,12901548406888471_micro_set0_RESISC_v1,success
ok,12242663194351127_micro_set2_FNG_v1,success
ok,73978186439912257_micro_set0_PLT_VIL_v1,success
ok,124059608026782653_micro_set1_TEX_DTD_v1,success
ok,12966446036355407_micro_set2_TEX_ALOT_v1,success
ok,13014096030548803_micro_set2_TEX_ALOT_v1,success
xx,131182716608247179_micro_set0_PLK_v1,AMP
xx,122541101630906449_micro_set1_PNU_v1,OOM
ok,124212305005557781_micro_set2_PLT_DOC_v1,success
ok,12256564456907672_micro_set0_FLW_v1,success
xx,109426500259219389_micro_set1_ACT_40_v1,AMP
ok,109565257381409239_micro_set0_PLT_VIL_v1,success
xx,12818172824114679_micro_set2_RSD_v1,success
xx,124279418330762857_micro_set1_TEX_DTD_v1,success
ok,128222397770563897_micro_set1_MED_LF_v1,success
xx,124410304941023449_micro_set1_APL_v1,success
xx,124951648648584764_micro_set1_RSICB_v1,success
xx,125090908276367094_micro_set0_PLT_VIL_v1,success
xx,109683395487081464_micro_set2_FNG_v1,success
xx,120327820135972571_micro_set1_DOG_v1,OOM
ok,109683780000933072_micro_set0_RESISC_v1,success
xx,7413189188840525_micro_set1_DOG_v1,AMP
ok,12034442897883310_micro_set1_PNU_v1,success
ok,12861613474382557_micro_set2_TEX_ALOT_v1,success
ok,124745489736917399_micro_set2_ACT_410_v1,success
ok,74786591837604825_micro_set1_PLT_NET_v1,success
ok,74892098811953595_micro_set2_BTS_v1,success
ok,12482027869127037_micro_set2_BTS_v1,success
ok,124824241780794005_micro_set0_SPT_v1,success
ok,109703278931629168_micro_set1_RSICB_v1,success
ok,123845542274502925_micro_set1_APL_v1,success
xx,120361267451222967_micro_set2_INS_v1,AMP
xx,12619409684832305_micro_set2_MD_6_v1,OOM
ok,12043696201788120_micro_set2_PRT_v1,success
ok,121878153823887483_micro_set2_BTS_v1,success
ok,121941528808812765_micro_set1_MED_LF_v1,success
xx,109737934271939446_micro_set0_TEX_v1,batch_size>dataset_size
xx,121985546832475757_micro_set2_BTS_v1,batch_size>dataset_size
xx,12211072992092745_micro_set0_PLK_v1,AMP
xx,122189688080368990_micro_set1_PLT_NET_v1,batch_size>dataset_size
ok,122591117291509355_micro_set2_TEX_ALOT_v1,success
xx,75441383039415635_micro_set0_BCT_v1,OOM
ok,12456357351849527_micro_set0_SPT_v1,success
xx,75706401318469294_micro_set1_PNU_v1,OOM
xx,128737332275709391_micro_set1_MD_5_BIS_v1,OOM
ok,120859001722527366_micro_set2_BTS_v1,success
xx,126306506262208715_micro_set2_TEX_ALOT_v1,batch_size>dataset_size
ok,12115360200418428_micro_set2_PRT_v1,success
ok,128811319400559020_micro_set0_SPT_v1,success
ok,12175126445659593_micro_set1_TEX_DTD_v1,success
ok,126549689225634465_micro_set2_INS_v1,success
xx,121631298717283242_micro_set0_PLK_v1,OOM
xx,121815949817915013_micro_set2_PLT_DOC_v1,diverged
xx,760411872525153_micro_set2_ACT_410_v1,OOM
ok,12209264370456955_micro_set0_TEX_v1,success
xx,76240598083456799_micro_set2_ACT_410_v1,OOM
ok,76411889105283930_micro_set0_MD_MIX_v1,success
xx,764776275644007_micro_set2_RSD_v1,AMP
xx,125030986739973685_micro_set2_ACT_410_v1,AMP
ok,76526045062724924_micro_set0_BRD_v1,success
ok,76841382426527288_micro_set2_TEX_ALOT_v1,success
ok,125420725842555439_micro_set2_PLT_DOC_v1,success
ok,77085707795780540_micro_set1_TEX_DTD_v1,success
xx,112150196871489052_micro_set0_RESISC_v1,batch_size>dataset_size
ok,112262357994030671_micro_set0_PLT_VIL_v1,success
ok,109828109685826566_micro_set2_AWA_v1,success
xx,77770164371455765_micro_set1_INS_2_v1,AMP
xx,125062075531247664_micro_set2_TEX_ALOT_v1,OOM
ok,12543297309160775_micro_set1_TEX_DTD_v1,success
xx,12511377725704733_micro_set1_MD_5_BIS_v1,AMP
xx,125736079686740135_micro_set1_MED_LF_v1,batch_size>dataset_size
xx,135540690332609851_micro_set0_MD_MIX_v1,AMP
ok,12548207065079713_micro_set2_TEX_ALOT_v1,success
ok,122935485875360108_micro_set0_RESISC_v1,success
ok,12583651568274728_micro_set1_APL_v1,success
xx,125912284769364406_micro_set1_ACT_40_v1,batch_size>dataset_size
ok,126045978463523490_micro_set0_FLW_v1,success
xx,12362162147647174_micro_set0_TEX_v1,NoCUDA
ok,126318961771317612_micro_set0_RESISC_v1,success
xx,112290477085731957_micro_set2_FNG_v1,OOM
ok,12392795716672293_micro_set1_TEX_DTD_v1,success
ok,112357167696924126_micro_set0_CRS_v1,success
ok,12552456758519359_micro_set0_BRD_v1,success
xx,110184626382111844_micro_set2_FNG_v1,batch_size>dataset_size
xx,123646482222138017_micro_set2_BTS_v1,batch_size>dataset_size
xx,110357018665754_micro_set0_TEX_v1,OOM
ok,12617326666549414_micro_set2_MD_6_v1,success
xx,1296614020651864_micro_set2_RSD_v1,OOM
ok,12621531652274526_micro_set1_APL_v1,success
ok,130508688984301424_micro_set2_BTS_v1,success
xx,78510536928756215_micro_set1_INS_2_v1,AMP
ok,7867652732612606_micro_set2_ACT_410_v1,success
xx,126611488898520028_micro_set1_DOG_v1,batch_size>dataset_size
xx,12647448507825960_micro_set2_BTS_v1,OOM
xx,12528128837044066_micro_set1_INS_2_v1,NoCUDA
ok,12725286765482934_micro_set0_BCT_v1,success
ok,125506831704140299_micro_set2_INS_v1,success
xx,125857380386469490_micro_set1_PLT_NET_v1,batch_size>dataset_size
xx,125905035809507047_micro_set2_FNG_v1,OOM
ok,11052065905676706_micro_set2_PRT_v1,success
xx,12774578672713555_micro_set2_RSD_v1,AMP
ok,11336130421010380_micro_set0_FLW_v1,success
xx,128764964963786218_micro_set2_INS_v1,batch_size>dataset_size
xx,110624459423290864_micro_set2_BTS_v1,batch_size>dataset_size
ok,126822622440112309_micro_set0_PLK_v1,success
xx,78677000477287462_micro_set0_FLW_v1,success
ok,130621107588577192_micro_set0_RESISC_v1,success
xx,11340044604235547_micro_set2_PRT_v1,diverged
ok,110644505956671583_micro_set1_PLT_NET_v1,success
ok,126033330553055_micro_set1_INS_2_v1,success
xx,129012349807079179_micro_set0_BRD_v1,OOM
ok,1260795533017856_micro_set1_DOG_v1,success
ok,13082608410325268_micro_set1_MD_5_BIS_v1,success
xx,13119016280341445_micro_set2_PRT_v1,batch_size>dataset_size
xx,12941932406656707_micro_set0_BCT_v1,AMP
xx,13128070177368958_micro_set0_RESISC_v1,NoCUDA
xx,131419292898916453_micro_set1_DOG_v1,NoCUDA
xx,13088599900077298_micro_set2_MD_6_v1,NoCUDA
xx,13217173122526180_micro_set0_TEX_v1,NoCUDA
xx,12901594972419823_micro_set0_BCT_v1,OOM
xx,13288290465096504_micro_set1_MD_5_BIS_v1,NoCUDA
ok,13223408303501748_micro_set2_FNG_v1,success
ok,13302641971585746_micro_set0_CRS_v1,success
xx,13122519212606613_micro_set2_RSD_v1,AMP
ok,126103699948485261_micro_set1_MD_5_BIS_v1,success
xx,126774780839061407_micro_set0_BCT_v1,batch_size>dataset_size
xx,126994366066234999_micro_set1_ACT_40_v1,AMP
xx,7872641827310391_micro_set0_PLK_v1,AMP
xx,132364316147476288_micro_set1_PLT_NET_v1,OOM
xx,7908003715971076_micro_set0_PLT_VIL_v1,batch_size>dataset_size
xx,128039632816476085_micro_set1_TEX_DTD_v1,AMP
xx,796654863306551_micro_set1_ACT_40_v1,NoCUDA
ok,133253026236387904_micro_set2_AWA_v1,success
ok,80008610270241090_micro_set0_MD_MIX_v1,success
xx,79662010446031459_micro_set1_ACT_40_v1,OOM
ok,1327052696419723_micro_set1_TEX_DTD_v1,success
xx,1112499833975271_micro_set0_SPT_v1,NoCUDA
xx,111292381538417909_micro_set1_MED_LF_v1,NoCUDA
ok,11133338625274520_micro_set1_PNU_v1,success
xx,126225826910308716_micro_set1_PLT_NET_v1,OOM
xx,80115593327982298_micro_set1_INS_2_v1,OOM
ok,111417002071671000_micro_set2_ACT_410_v1,success
xx,12665614061878979_micro_set2_TEX_ALOT_v1,OOM
ok,11381499113989760_micro_set0_SPT_v1,success
ok,8105041344927782_micro_set1_PNU_v1,success
xx,8081523576947114_micro_set2_FNG_v1,OOM
xx,81092787347098162_micro_set2_RSD_v1,OOM
xx,111590377361417801_micro_set2_MD_6_v1,OOM
ok,8132404465487608_micro_set2_FNG_v1,success
ok,113893535958567931_micro_set2_AWA_v1,success
xx,8164433991601743_micro_set2_BTS_v1,AMP
xx,816831909239933_micro_set0_PLT_VIL_v1,AMP
ok,11397396568736657_micro_set0_TEX_v1,success
ok,13358723346250445_micro_set2_RSD_v1,success
ok,122815300331915483_micro_set0_PLK_v1,success
ok,13430386221437397_micro_set0_FLW_v1,success
xx,111628979014582223_micro_set2_AWA_v1,batch_size>dataset_size
ok,13393060572770006_micro_set0_PLT_VIL_v1,success
xx,1345696003752325_micro_set1_MD_5_BIS_v1,diverged
ok,12689415538781420_micro_set1_DOG_v1,success
ok,12723309264706855_micro_set0_BCT_v1,success
xx,13464797778238371_micro_set1_TEX_DTD_v1,OOM
xx,111760076067581282_micro_set0_CRS_v1,OOM
ok,13466454034358692_micro_set2_PRT_v1,success
xx,1270510654811612_micro_set1_ACT_40_v1,OOM
ok,126907336762782943_micro_set0_FLW_v1,success
xx,82588092627247780_micro_set1_TEX_DTD_v1,OOM
xx,13534712565821935_micro_set1_MD_5_BIS_v1,OOM
ok,127272763552381644_micro_set0_CRS_v1,success
ok,137607425429320112_micro_set1_DOG_v1,success
ok,1367596649390486_micro_set2_TEX_ALOT_v1,success
ok,8294108074857298_micro_set2_FNG_v1,success
ok,83073610219494528_micro_set2_AWA_v1,success
xx,12771474043115256_micro_set2_PLT_DOC_v1,success
ok,11442498084872653_micro_set0_RESISC_v1,success
ok,12773373271389488_micro_set2_PLT_DOC_v1,success
ok,128521545030783309_micro_set1_APL_v1,success
ok,138740134040808682_micro_set0_CRS_v1,success
xx,114520961556627346_micro_set0_MD_MIX_v1,OOM
xx,13347560477298955_micro_set2_BTS_v1,diverged
ok,114609163361744668_micro_set1_ACT_40_v1,success
xx,133532576708629713_micro_set0_SPT_v1,AMP
xx,13362110440820695_micro_set2_PLT_DOC_v1,AMP
ok,13379035713324610_micro_set1_MED_LF_v1,success
xx,13874088082629093_micro_set0_MD_MIX_v1,AMP
xx,139270810821655531_micro_set0_SPT_v1,AMP
ok,129201985990139895_micro_set0_PLK_v1,success
xx,13939308833145551_micro_set0_RESISC_v1,batch_size>dataset_size
xx,111873046700857750_micro_set1_TEX_DTD_v1,batch_size>dataset_size
ok,1396167184561721_micro_set2_BTS_v1,success
xx,112003442475952228_micro_set0_CRS_v1,batch_size>dataset_size
xx,123298788811676099_micro_set0_BRD_v1,diverged
ok,12350304731145186_micro_set0_BCT_v1,success
ok,123618489074434399_micro_set1_ACT_40_v1,success
ok,12371518355062238_micro_set0_BCT_v1,success
ok,112207666465689361_micro_set1_MD_5_BIS_v1,success
xx,136213213168123191_micro_set2_RSD_v1,diverged
xx,136419372157553315_micro_set2_PLT_DOC_v1,batch_size>dataset_size
xx,13647752625184613_micro_set1_PLT_NET_v1,batch_size>dataset_size
ok,112280716771438656_micro_set1_APL_v1,success
ok,123966385305588403_micro_set2_PLT_DOC_v1,success
xx,83522628284834806_micro_set2_PLT_DOC_v1,batch_size>dataset_size
ok,128916837892190356_micro_set0_BRD_v1,success
ok,83559001154938372_micro_set1_DOG_v1,success
xx,124421816310894647_micro_set1_RSICB_v1,batch_size>dataset_size
xx,13780927637854501_micro_set1_PNU_v1,OOM
xx,127872671973598776_micro_set0_PLK_v1,OOM
ok,128237985756260301_micro_set0_TEX_v1,success
ok,13959607624745715_micro_set1_TEX_DTD_v1,success
ok,12462172912793669_micro_set2_FNG_v1,success
ok,114675299568942939_micro_set1_INS_2_v1,success
ok,1147120282104675_micro_set0_TEX_v1,success
ok,124942424606383206_micro_set2_RSD_v1,success
ok,125156444818301146_micro_set0_BCT_v1,success
ok,1125559143214827_micro_set0_SPT_v1,success
xx,112634284836292151_micro_set1_INS_2_v1,diverged
xx,13968897811697660_micro_set1_ACT_40_v1,OOM
xx,140415279146485447_micro_set1_APL_v1,NoCUDA
xx,1411482013890920_micro_set0_BCT_v1,NoCUDA
ok,1415411296200471_micro_set0_BRD_v1,success
ok,14078250150661122_micro_set1_PLT_NET_v1,success
ok,141570148120478664_micro_set0_SPT_v1,success
ok,14187512100678090_micro_set1_INS_2_v1,success
ok,84334393164184351_micro_set0_PLK_v1,success
xx,128927970544847311_micro_set0_BRD_v1,NoCUDA
xx,12904811390217852_micro_set0_RESISC_v1,NoCUDA
ok,12521235650401806_micro_set1_ACT_40_v1,success
xx,12932970366451263_micro_set0_RESISC_v1,NoCUDA
xx,130374206334586899_micro_set0_TEX_v1,NoCUDA
xx,130477951488345753_micro_set2_MD_6_v1,NoCUDA
xx,131466987553619760_micro_set2_BTS_v1,NoCUDA
xx,1315248685314992_micro_set0_FLW_v1,NoCUDA
ok,13159339708408372_micro_set0_PLK_v1,success
ok,14195534798834288_micro_set0_BCT_v1,success
ok,142290461230432651_micro_set0_SPT_v1,success
ok,11493700414288663_micro_set0_RESISC_v1,success
xx,125285481844030255_micro_set0_MD_MIX_v1,AMP
ok,114939478083859408_micro_set2_TEX_ALOT_v1,success
ok,132267954006930885_micro_set1_ACT_40_v1,success
ok,115052701901353963_micro_set1_PLT_NET_v1,success
ok,115066597318415730_micro_set1_RSICB_v1,success
xx,113024108456585069_micro_set0_BRD_v1,AMP
ok,113069658698351037_micro_set1_MD_5_BIS_v1,success
xx,84601270220713746_micro_set1_DOG_v1,OOM
ok,85223490799003822_micro_set0_RESISC_v1,success
ok,14347370339585438_micro_set2_MD_6_v1,success
ok,85293371765088174_micro_set0_FLW_v1,success
ok,14357439987254598_micro_set0_BRD_v1,success
ok,14359763173473347_micro_set2_AWA_v1,success
xx,8568780368742671_micro_set0_BCT_v1,OOM
ok,85776181512709377_micro_set1_RSICB_v1,success
xx,12975770857966403_micro_set2_FNG_v1,AMP
ok,11527616328597740_micro_set2_PLT_DOC_v1,success
ok,133268545252087028_micro_set0_TEX_v1,success
ok,85842958242836524_micro_set2_ACT_410_v1,success
ok,143747419213980762_micro_set0_RESISC_v1,success
xx,130625452720163105_micro_set1_PLT_NET_v1,batch_size>dataset_size
xx,124550968830764200_micro_set1_PLT_NET_v1,batch_size>dataset_size
ok,124811777737382089_micro_set1_INS_2_v1,success
xx,12509380031911855_micro_set1_MD_5_BIS_v1,AMP
ok,13331219770567855_micro_set0_FLW_v1,success
ok,129602162165996256_micro_set2_TEX_ALOT_v1,success
ok,12512201197600755_micro_set0_BCT_v1,success
ok,1299422797318865_micro_set0_PLT_VIL_v1,success
ok,1359569785745049_micro_set1_DOG_v1,success
ok,13013338927053546_micro_set2_MD_6_v1,success
ok,144319703311132052_micro_set1_APL_v1,success
ok,13613804253567320_micro_set0_RESISC_v1,success
ok,8651725418650721_micro_set1_RSICB_v1,success
xx,86854777650711341_micro_set2_RSD_v1,batch_size>dataset_size
ok,86949620960064206_micro_set2_PRT_v1,success
ok,14078409326653448_micro_set1_TEX_DTD_v1,success
ok,8700144109875921_micro_set2_AWA_v1,success
ok,113794881994161174_micro_set0_CRS_v1,success
ok,13013832316960579_micro_set0_CRS_v1,success
ok,8717474255597850_micro_set0_PLT_VIL_v1,success
xx,141692167970878095_micro_set1_MED_LF_v1,success
xx,87288917061196185_micro_set0_TEX_v1,diverged
xx,13030449382670650_micro_set0_BCT_v1,OOM
xx,11400442881881278_micro_set2_TEX_ALOT_v1,OOM
ok,87458652258143782_micro_set0_SPT_v1,success
xx,131018286333255543_micro_set0_PLK_v1,AMP
ok,13218538450032810_micro_set1_INS_2_v1,success
ok,1336093467737712_micro_set2_MD_6_v1,success
xx,134137275011124369_micro_set1_PNU_v1,AMP
ok,13670404822629420_micro_set1_PLT_NET_v1,success
ok,114237172993096984_micro_set1_DOG_v1,success
xx,12546322841665240_micro_set1_ACT_40_v1,batch_size>dataset_size
xx,12566038556535217_micro_set1_APL_v1,diverged
xx,115401502168540045_micro_set2_ACT_410_v1,AMP
xx,87571727183842380_micro_set0_FLW_v1,OOM
ok,136453528009845682_micro_set0_RESISC_v1,success
ok,114315077726234918_micro_set2_AWA_v1,success
xx,136746737721041065_micro_set0_RESISC_v1,OOM
ok,13688029190574151_micro_set1_PNU_v1,success
ok,126360731122737740_micro_set0_PLK_v1,success
ok,137788609194856020_micro_set2_FNG_v1,success
ok,137859651438100599_micro_set0_PLT_VIL_v1,success
ok,13175174639902011_micro_set1_APL_v1,success
xx,11432792351604265_micro_set0_CRS_v1,AMP
ok,132507277658942225_micro_set1_APL_v1,success
ok,11550703567261742_micro_set0_FLW_v1,success
xx,13271856720450867_micro_set1_TEX_DTD_v1,AMP
ok,12573867802146097_micro_set1_APL_v1,success
ok,88232968914205396_micro_set0_FLW_v1,success
xx,13280496302972695_micro_set2_RSD_v1,OOM
ok,1454427241132400_micro_set1_ACT_40_v1,success
ok,14329016386428271_micro_set1_RSICB_v1,success
xx,115507841409964906_micro_set0_TEX_v1,batch_size>dataset_size
ok,14594307611361570_micro_set0_BCT_v1,success
xx,13301571045425425_micro_set2_PRT_v1,OOM
ok,125856121960659340_micro_set2_MD_6_v1,success
ok,13810956938465437_micro_set0_BRD_v1,success
ok,11568492889235490_micro_set1_TEX_DTD_v1,success
xx,146914717823251394_micro_set1_PNU_v1,OOM
xx,8850132661739672_micro_set0_MD_MIX_v1,OOM
xx,133083914734895733_micro_set1_TEX_DTD_v1,AMP
ok,133868202278941642_micro_set1_INS_2_v1,success
xx,88629992734445382_micro_set1_PLT_NET_v1,OOM
ok,126033636711421546_micro_set1_DOG_v1,success
ok,886478342265729_micro_set0_BCT_v1,success
xx,13482686517724073_micro_set0_BRD_v1,diverged
ok,13704592836881256_micro_set1_DOG_v1,success
xx,138559276357577998_micro_set0_RESISC_v1,batch_size>dataset_size
ok,13566921296159239_micro_set2_TEX_ALOT_v1,success
ok,116011729460041489_micro_set2_BTS_v1,success
ok,127319393059709652_micro_set1_TEX_DTD_v1,success
xx,11451456494530503_micro_set1_PNU_v1,success
xx,11457937117147716_micro_set0_SPT_v1,success
xx,11460498071013385_micro_set0_PLK_v1,NoCUDA
xx,1146052916101424_micro_set1_RSICB_v1,NoCUDA
xx,11469217905348869_micro_set1_DOG_v1,NoCUDA
ok,114824046881879555_micro_set2_FNG_v1,success
xx,114873572691215321_micro_set1_PLT_NET_v1,diverged
ok,138048612464236_micro_set1_MD_5_BIS_v1,success
ok,11608776300358648_micro_set2_ACT_410_v1,success
ok,14353884687630798_micro_set2_RSD_v1,success
ok,8898641120819440_micro_set0_TEX_v1,success
ok,116312792079743685_micro_set2_BTS_v1,success
xx,89004042666814815_micro_set0_CRS_v1,AMP
ok,89086992246977220_micro_set2_FNG_v1,success
xx,127422681967454703_micro_set0_MD_MIX_v1,AMP
ok,13752233951245798_micro_set2_PRT_v1,success
ok,116595356622937899_micro_set1_MED_LF_v1,success
ok,127602401651631246_micro_set2_PRT_v1,success
ok,127841917948738964_micro_set0_TEX_v1,success
xx,89169422841671795_micro_set1_MD_5_BIS_v1,batch_size>dataset_size
ok,127933105988013005_micro_set2_MD_6_v1,success
ok,89585954411223983_micro_set1_PNU_v1,success
xx,11491328210975828_micro_set2_ACT_410_v1,OOM
xx,13456534338538649_micro_set2_MD_6_v1,OOM
ok,11498050249623957_micro_set1_INS_2_v1,success
ok,13516223706913972_micro_set2_RSD_v1,success
ok,114996744966122037_micro_set2_INS_v1,success
ok,116767780221541324_micro_set0_MD_MIX_v1,success
ok,90578433831301235_micro_set1_TEX_DTD_v1,success
xx,90672305060346369_micro_set1_APL_v1,AMP
ok,9121548700344692_micro_set2_RSD_v1,success
ok,92136290512886499_micro_set0_MD_MIX_v1,success
ok,143611887025188856_micro_set2_TEX_ALOT_v1,success
xx,129401481877066043_micro_set2_MD_6_v1,batch_size>dataset_size
ok,116871112472673540_micro_set2_RSD_v1,success
ok,11693828988157284_micro_set2_TEX_ALOT_v1,success
ok,129542970633464275_micro_set2_AWA_v1,success
xx,92453512304205293_micro_set1_MED_LF_v1,OOM
ok,144001883205632395_micro_set0_CRS_v1,success
xx,14883344580746147_micro_set0_TEX_v1,AMP
xx,149201513122305830_micro_set1_PLT_NET_v1,OOM
xx,12966605367192635_micro_set0_PLT_VIL_v1,OOM
xx,11541271719853409_micro_set0_SPT_v1,OOM
ok,12973137202225274_micro_set2_ACT_410_v1,success
ok,11542486686995288_micro_set0_BCT_v1,success
xx,116945007382135223_micro_set0_TEX_v1,batch_size>dataset_size
ok,11699119275126445_micro_set1_APL_v1,success
ok,129802101654334230_micro_set2_MD_6_v1,success
xx,13948517653445141_micro_set0_CRS_v1,batch_size>dataset_size
ok,117014963666505075_micro_set1_APL_v1,success
ok,117014963666505075_micro_set1_APL_v1,success
ok,13922292169743799_micro_set2_FNG_v1,success
ok,15004093605617057_micro_set2_BTS_v1,success
ok,140014873458706176_micro_set0_PLK_v1,success
ok,11572878804659629_micro_set1_RSICB_v1,success
xx,13835293187782156_micro_set1_RSICB_v1,batch_size>dataset_size
ok,139298258251423081_micro_set2_BTS_v1,success
xx,11575346121846947_micro_set0_TEX_v1,OOM
ok,127862588039098340_micro_set0_CRS_v1,success
ok,14048883209813006_micro_set0_TEX_v1,success
ok,115867819225309131_micro_set2_TEX_ALOT_v1,success
xx,13991973348072941_micro_set2_MD_6_v1,AMP
ok,14108473633351982_micro_set1_MED_LF_v1,success
xx,14147338381890467_micro_set1_APL_v1,AMP
xx,141725942082786991_micro_set1_RSICB_v1,OOM
xx,1420957361536955_micro_set2_ACT_410_v1,batch_size>dataset_size
ok,14239638248980563_micro_set1_ACT_40_v1,success
xx,115964426853554975_micro_set0_CRS_v1,batch_size>dataset_size
xx,1510297728348801_micro_set1_MD_5_BIS_v1,AMP
xx,14098427714420119_micro_set2_FNG_v1,diverged
xx,141724840896831648_micro_set0_PLK_v1,OOM
xx,116078123792019516_micro_set1_MED_LF_v1,OOM
ok,14183885976446600_micro_set0_RESISC_v1,success
ok,15232905445631687_micro_set2_FNG_v1,success
ok,14248131822821657_micro_set0_PLT_VIL_v1,success
xx,152691168747639043_micro_set2_MD_6_v1,OOM
xx,14427880310749322_micro_set0_SPT_v1,OOM
ok,11609520494055190_micro_set0_FLW_v1,success
xx,14253225771042773_micro_set1_DOG_v1,AMP
ok,14413515829993870_micro_set0_BCT_v1,success
ok,11618095756529639_micro_set2_AWA_v1,success
xx,1426919650204191_micro_set2_AWA_v1,diverged
ok,92855791135679737_micro_set1_TEX_DTD_v1,success
xx,144259667117117277_micro_set0_SPT_v1,diverged
xx,92899239149504708_micro_set1_ACT_40_v1,NoCUDA
xx,14431359786631347_micro_set2_INS_v1,AMP
ok,93224182005959264_micro_set1_MD_5_BIS_v1,success
ok,14495646775376813_micro_set1_PLT_NET_v1,success
xx,14323056861040629_micro_set0_FLW_v1,AMP
ok,14327615714937252_micro_set2_INS_v1,success
xx,117099784835503444_micro_set1_TEX_DTD_v1,NoCUDA
xx,11728721757790076_micro_set1_PLT_NET_v1,NoCUDA
xx,117567844924975247_micro_set0_RESISC_v1,NoCUDA
xx,117584264827659725_micro_set1_DOG_v1,NoCUDA
ok,14452384661132445_micro_set1_TEX_DTD_v1,success
xx,144997162150978864_micro_set0_FLW_v1,NoCUDA
xx,14136961811991876_micro_set2_FNG_v1,OOM
xx,14141838494893004_micro_set0_PLK_v1,NoCUDA
xx,145340966671238846_micro_set2_PLT_DOC_v1,NoCUDA
xx,14145023771841365_micro_set2_PRT_v1,batch_size>dataset_size
xx,14222033976595158_micro_set2_RSD_v1,NoCUDA
xx,14538878398830869_micro_set2_RSD_v1,NoCUDA
xx,117807778849240575_micro_set0_BCT_v1,OOM
xx,142524508294062965_micro_set2_BTS_v1,diverged
ok,14236682517493198_micro_set2_MD_6_v1,success
ok,14358191681716247_micro_set2_INS_v1,success
xx,14359447059968499_micro_set1_MD_5_BIS_v1,success
ok,1319944212236623_micro_set1_APL_v1,success
ok,9367990328212365_micro_set0_BCT_v1,success
xx,14630549934634000_micro_set2_PLT_DOC_v1,batch_size>dataset_size
xx,116184100660135419_micro_set2_INS_v1,AMP
ok,143900707992090681_micro_set1_TEX_DTD_v1,success
ok,146406797549884609_micro_set2_INS_v1,success
xx,14413659189279856_micro_set2_MD_6_v1,batch_size>dataset_size
ok,146956869698993558_micro_set1_INS_2_v1,success
xx,12864781736956799_micro_set1_RSICB_v1,batch_size>dataset_size
ok,14370371715016933_micro_set0_PLK_v1,success
ok,14849337214013968_micro_set1_RSICB_v1,success
ok,14924590849100884_micro_set1_DOG_v1,success
xx,14738134695490708_micro_set1_PNU_v1,batch_size>dataset_size
xx,14833558677619505_micro_set1_PNU_v1,batch_size>dataset_size
ok,13543158248163048_micro_set1_MED_LF_v1,success
ok,13577324806230122_micro_set1_APL_v1,success
xx,11647774216055825_micro_set1_TEX_DTD_v1,batch_size>dataset_size
ok,94273665200247377_micro_set2_PLT_DOC_v1,success
ok,13214795857840497_micro_set1_INS_2_v1,success
xx,11669121246503764_micro_set2_TEX_ALOT_v1,success
ok,14703788223984855_micro_set1_MD_5_BIS_v1,success
xx,116714697211138553_micro_set0_BRD_v1,batch_size>dataset_size
xx,150566187101444800_micro_set2_ACT_410_v1,batch_size>dataset_size
xx,15072331715673694_micro_set0_BCT_v1,batch_size>dataset_size
ok,150998292102769826_micro_set0_MD_MIX_v1,success
ok,13600911880282259_micro_set1_ACT_40_v1,success
ok,136479542140249157_micro_set2_TEX_ALOT_v1,success
ok,11673109236967634_micro_set1_APL_v1,success
ok,94450174052481134_micro_set1_MD_5_BIS_v1,success
ok,1291112007195922_micro_set1_ACT_40_v1,success
xx,94444119171095174_micro_set2_PRT_v1,OOM
ok,129146791970018317_micro_set1_APL_v1,success
ok,129456586316867827_micro_set2_FNG_v1,success
ok,15505711462312886_micro_set2_PLT_DOC_v1,success
ok,118004364674280825_micro_set1_MED_LF_v1,success
